1366, 1, 41.494699, -86.323547, 256.99, 255.53, 7, -3.87, 2000, 2000, 1422, 15957.50, 12292.50, 11476.25, 12513.75
1367, 1, 41.494694, -86.323563, 254.76, 256.39, 7, -3.47, 2000, 2000, 1430, 15498.75, 12233.75, 11472.50, 12468.75
1368, 1, 41.494692, -86.323570, 252.82, 256.51, 7, -3.54, 2000, 2000, 1429, 15783.75, 12313.75, 11483.75, 12527.50
1369, 1, 41.494688, -86.323578, 255.21, 257.41, 7, -3.19, 2000, 2000, 1436, 16122.50, 12348.75, 11490.00, 12583.75
1370, 1, 41.494686, -86.323586, 257.35, 257.60, 7, -2.39, 2000, 2000, 1452, 15281.25, 12287.50, 11482.50, 12526.25
1371, 1, 41.494682, -86.323601, 255.44, 258.04, 7, -2.82, 2000, 2000, 1443, 15430.00, 12248.75, 11486.25, 12517.50
1372, 1, 41.494680, -86.323608, 253.53, 258.31, 7, -1.97, 2000, 2000, 1460, 15067.50, 12367.50, 11483.75, 12532.50
1373, 1, 41.494678, -86.323616, 255.44, 135.00, 8, -58.31, 1975, 2000, 500, 15265.00, 12256.25, 11487.50, 12506.25
1374, 1, 41.494677, -86.323624, 244.37, 134.74, 8, -95.24, 1800, 2000, 500, 11496.25, 12860.00, 11456.25, 13016.25
1375, 1, 41.494675, -86.323631, 231.09, 134.48, 8, -90.27, 1625, 2000, 500, 8752.50, 13121.25, 11461.25, 13297.50
1376, 1, 41.494673, -86.323639, 221.11, 134.22, 8, -85.58, 1475, 2000, 500, 8838.75, 13170.00, 11473.75, 13371.25
1378, 1, 41.494669, -86.323647, 206.88, 133.90, 8, -78.01, 1429, 2000, 500, 9081.25, 13151.25, 11505.00, 13262.50
1379, 1, 41.494667, -86.323647, 192.39, 133.84, 8, -72.73, 1545, 2000, 500, 8562.50, 13223.75, 11567.50, 13315.00
1380, 1, 41.494663, -86.323654, 174.41, 133.53, 8, -63.15, 1695, 2000, 500, 9446.25, 13051.25, 11626.25, 13193.75
1381, 1, 41.494654, -86.323654, 160.19, 133.22, 8, -51.90, 1870, 2000, 500, 12615.00, 12726.25, 11657.50, 12935.00
1382, 1, 41.494648, -86.323654, 144.70, 133.04, 8, -41.14, 2000, 2000, 677, 16456.25, 12276.25, 11711.25, 12505.00
1383, 1, 41.494642, -86.323654, 130.84, 132.85, 8, -31.00, 2000, 2000, 879, 16015.00, 12282.50, 11735.00, 12451.25
1384, 1, 41.494638, -86.323647, 115.45, 132.93, 8, -18.79, 2000, 2000, 1124, 16430.00, 12345.00, 11780.00, 12588.75
1385, 1, 41.494635, -86.323639, 105.81, 133.00, 8, -9.77, 2000, 2000, 1304, 16071.25, 12282.50, 11761.25, 12518.75
1386, 1, 41.494633, -86.323639, 98.32, 132.94, 8, -4.31, 2000, 2000, 1413, 15233.75, 12321.25, 11775.00, 12597.50
1387, 1, 41.494631, -86.323631, 98.12, 133.07, 8, 0.59, 2000, 2000, 1511, 15557.50, 12365.00, 11776.25, 12655.00
1388, 1, 41.494629, -86.323616, 97.06, 133.41, 8, 2.43, 2000, 2000, 1548, 16140.00, 12301.25, 11783.75, 12548.75
1389, 1, 41.494627, -86.323608, 100.52, 133.55, 8, 2.45, 2000, 2000, 1548, 16202.50, 12327.50, 11771.25, 12485.00
1390, 1, 41.494627, -86.323601, 102.08, 133.76, 8, 3.26, 2000, 2000, 1565, 16162.50, 12357.50, 11772.50, 12480.00
1392, 1, 41.494625, -86.323593, 101.10, 133.90, 8, 4.17, 2000, 2000, 1583, 16086.25, 12325.00, 11770.00, 12602.50
1393, 1, 41.494623, -86.323586, 104.60, 134.05, 8, 3.68, 2000, 2000, 1573, 15583.75, 12253.75, 11776.25, 12512.50
1394, 1, 41.494621, -86.323578, 109.45, 134.19, 8, 3.36, 2000, 2000, 1567, 15761.25, 12291.25, 11747.50, 12597.50
1395, 1, 41.494617, -86.323563, 108.99, 134.49, 8, 2.73, 2000, 2000, 1554, 15685.00, 12270.00, 11757.50, 12623.75
1396, 1, 41.494614, -86.323555, 112.69, 134.58, 8, 1.69, 2000, 2000, 1533, 15691.25, 12250.00, 11771.25, 12510.00
1397, 1, 41.494612, -86.323547, 115.49, 134.73, 8, 1.28, 2000, 2000, 1525, 15656.25, 12266.25, 11753.75, 12532.50
1398, 1, 41.494610, -86.323540, 116.34, 134.88, 8, 1.11, 2000, 2000, 1522, 15728.75, 12295.00, 11740.00, 12590.00
1399, 1, 41.494606, -86.323532, 119.20, 134.97, 8, 0.57, 2000, 2000, 1511, 15821.25, 12322.50, 11748.75, 12652.50
1400, 1, 41.494604, -86.323532, 120.38, 134.91, 8, -0.86, 2000, 2000, 1482, 16320.00, 12346.25, 11751.25, 12591.25
1401, 1, 41.494600, -86.323524, 122.60, 135.00, 8, -0.36, 2000, 2000, 1492, 15825.00, 12262.50, 11753.75, 12476.25
1402, 1, 41.494598, -86.323517, 121.74, 135.16, 8, -1.60, 2000, 2000, 1467, 16277.50, 12316.25, 11748.75, 12477.50
1403, 1, 41.494595, -86.323509, 123.39, 135.25, 8, -1.08, 2000, 2000, 1478, 15702.50, 12301.25, 11750.00, 12602.50
1404, 1, 41.494591, -86.323502, 124.28, 135.35, 8, -2.41, 2000, 2000, 1451, 15697.50, 12263.75, 11728.75, 12478.75
1405, 1, 41.494587, -86.323494, 126.58, 135.44, 8, -2.33, 2000, 2000, 1453, 15543.75, 12318.75, 11748.75, 12515.00
1406, 1, 41.494583, -86.323486, 127.29, 135.54, 8, -2.26, 2000, 2000, 1454, 15382.50, 12317.50, 11741.25, 12576.25
1408, 1, 41.494579, -86.323486, 123.90, 135.41, 8, -1.89, 2000, 2000, 1462, 15822.50, 12330.00, 11747.50, 12552.50
1409, 1, 41.494577, -86.323479, 126.23, 135.57, 8, -2.32, 2000, 2000, 1453, 15718.75, 12336.25, 11745.00, 12555.00
1410, 1, 41.494574, -86.323471, 128.49, 135.67, 8, -2.43, 2000, 2000, 1451, 15997.50, 12276.25, 11741.25, 12493.75
1411, 1, 41.494570, -86.323463, 126.70, 135.77, 8, -2.45, 2000, 2000, 1451, 15680.00, 12340.00, 11745.00, 12453.75
1412, 1, 41.494562, -86.323448, 129.35, 135.98, 8, -1.73, 2000, 2000, 1465, 16022.50, 12290.00, 11755.00, 12575.00
1413, 1, 41.494556, -86.323448, 127.57, 135.77, 8, -0.87, 2000, 2000, 1482, 16172.50, 12292.50, 11740.00, 12523.75
1414, 1, 41.494553, -86.323441, 128.93, 135.88, 8, -1.77, 2000, 2000, 1464, 15647.50, 12216.25, 11742.50, 12471.25
1415, 1, 41.494549, -86.323433, 129.70, 135.98, 8, -1.80, 2000, 2000, 1464, 15452.50, 12297.50, 11738.75, 12461.25
1416, 1, 41.494545, -86.323425, 130.57, 136.09, 8, -2.23, 2000, 2000, 1455, 16060.00, 12291.25, 11740.00, 12573.75
1417, 1, 41.494541, -86.323418, 128.72, 136.20, 8, -1.95, 2000, 2000, 1460, 15987.50, 12336.25, 11740.00, 12492.50
1418, 1, 41.494537, -86.323418, 128.91, 136.06, 8, -2.37, 2000, 2000, 1452, 16318.75, 12318.75, 11723.75, 12508.75
1419, 1, 41.494534, -86.323410, 131.32, 136.17, 8, -2.34, 2000, 2000, 1453, 15488.75, 12281.25, 11723.75, 12573.75
1420, 1, 41.494530, -86.323402, 131.46, 136.28, 8, -2.77, 2000, 2000, 1444, 15091.25, 12230.00, 11730.00, 12612.50
1421, 1, 41.494526, -86.323395, 131.04, 136.39, 8, -3.47, 2000, 2000, 1430, 15700.00, 12328.75, 11721.25, 12553.75
1423, 1, 41.494520, -86.323387, 135.20, 136.43, 8, -3.24, 2000, 2000, 1435, 15687.50, 12243.75, 11725.00, 12482.50
1424, 1, 41.494516, -86.323387, 135.59, 136.29, 8, -3.45, 2000, 2000, 1431, 15711.25, 12228.75, 11728.75, 12476.25
1425, 1, 41.494513, -86.323380, 134.23, 136.40, 8, -3.94, 2000, 2000, 1421, 15740.00, 12260.00, 11727.50, 12523.75
1426, 1, 41.494509, -86.323372, 136.45, 136.52, 8, -3.18, 2000, 2000, 1436, 15507.50, 12198.75, 11725.00, 12461.25
1427, 1, 41.494503, -86.323364, 135.31, 136.56, 8, -3.12, 2000, 2000, 1437, 16358.75, 12273.75, 11725.00, 12523.75
1428, 1, 41.494495, -86.323357, 133.73, 136.53, 8, -3.34, 2000, 2000, 1433, 16032.50, 12356.25, 11720.00, 12550.00
1429, 1, 41.494490, -86.323349, 135.20, 136.58, 8, -2.32, 2000, 2000, 1453, 15678.75, 12307.50, 11730.00, 12585.00
1430, 1, 41.494486, -86.323341, 133.93, 136.70, 8, -3.39, 2000, 2000, 1432, 16110.00, 12272.50, 11735.00, 12493.75
1431, 1, 41.494482, -86.323334, 134.26, 136.82, 8, -2.47, 2000, 2000, 1450, 15631.25, 12265.00, 11733.75, 12502.50
1432, 1, 41.494478, -86.323334, 135.23, 136.67, 8, -2.78, 2000, 2000, 1444, 15730.00, 12371.25, 11728.75, 12622.50
1433, 1, 41.494473, -86.323326, 135.59, 136.72, 8, -2.50, 2000, 2000, 1449, 15320.00, 12286.25, 11727.50, 12535.00
1434, 1, 41.494469, -86.323318, 133.73, 136.84, 8, -2.68, 2000, 2000, 1446, 16292.50, 12337.50, 11718.75, 12472.50
1435, 1, 41.494465, -86.323311, 134.23, 136.97, 8, -2.79, 2000, 2000, 1444, 15325.00, 12233.75, 11728.75, 12527.50
1436, 1, 41.494459, -86.323311, 133.64, 136.73, 8, -2.42, 2000, 2000, 1451, 15768.75, 12277.50, 11725.00, 12517.50
1438, 1, 41.494455, -86.323303, 135.57, 136.86, 8, -2.12, 2000, 2000, 1457, 15935.00, 12361.25, 11733.75, 12561.25
1439, 1, 41.494450, -86.323296, 136.45, 136.91, 8, -2.23, 2000, 2000, 1455, 15362.50, 12267.50, 11722.50, 12486.25
1440, 1, 41.494446, -86.323296, 133.89, 136.75, 8, -2.26, 2000, 2000, 1454, 16448.75, 12292.50, 11727.50, 12505.00
1441, 1, 41.494442, -86.323288, 136.15, 136.88, 8, -2.82, 2000, 2000, 1443, 15815.00, 12258.75, 11735.00, 12508.75
1442, 1, 41.494432, -86.323273, 135.26, 137.07, 8, -2.67, 2000, 2000, 1446, 15455.00, 12273.75, 11726.25, 12577.50
1443, 1, 41.494427, -86.323273, 134.59, 136.83, 8, -2.67, 2000, 2000, 1446, 15900.00, 12316.25, 11725.00, 12568.75
1444, 1, 41.494423, -86.323265, 135.05, 136.96, 8, -2.22, 2000, 2000, 1455, 15956.25, 12290.00, 11732.50, 12476.25
1445, 1, 41.494419, -86.323257, 138.98, 137.10, 8, -3.14, 2000, 2000, 1437, 15768.75, 12306.25, 11727.50, 12533.75
1446, 1, 41.494413, -86.323250, 136.42, 137.15, 8, -2.81, 2000, 2000, 1443, 15743.75, 12295.00, 11735.00, 12537.50
1447, 1, 41.494410, -86.323250, 135.80, 136.99, 8, -0.79, 2000, 2000, 1484, 15136.25, 12237.50, 11728.75, 12527.50
1448, 1, 41.494404, -86.323242, 136.76, 137.04, 8, -2.07, 2000, 2000, 1458, 15992.50, 12278.75, 11735.00, 12500.00
1449, 1, 41.494400, -86.323235, 133.93, 137.18, 8, -2.34, 2000, 2000, 1453, 15196.25, 12361.25, 11732.50, 12503.75
1450, 1, 41.494396, -86.323227, 135.57, 137.33, 8, -0.92, 2000, 2000, 1481, 15993.75, 12206.25, 11733.75, 12488.75
1451, 1, 41.494390, -86.323227, 136.74, 137.07, 8, -1.94, 2000, 2000, 1461, 15963.75, 12261.25, 11732.50, 12497.50
1453, 1, 41.494387, -86.323219, 134.85, 137.22, 8, -1.75, 2000, 2000, 1464, 16463.75, 12357.50, 11722.50, 12463.75
1454, 1, 41.494383, -86.323212, 134.59, 137.36, 8, -1.49, 2000, 2000, 1470, 15335.00, 12292.50, 11731.25, 12485.00
1455, 1, 41.494377, -86.323204, 132.80, 137.43, 8, -1.85, 2000, 2000, 1463, 15693.75, 12263.75, 11721.25, 12495.00
1456, 1, 41.494370, -86.323196, 134.15, 137.40, 8, -0.70, 2000, 2000, 1485, 14982.50, 12297.50, 11733.75, 12535.00
1457, 1, 41.494364, -86.323189, 136.14, 137.46, 8, -1.29, 2000, 2000, 1474, 15853.75, 12190.00, 11737.50, 12505.00
1458, 1, 41.494360, -86.323189, 134.56, 137.28, 8, -0.54, 2000, 2000, 1489, 15461.25, 12300.00, 11745.00, 12506.25
1459, 1, 41.494354, -86.323181, 134.49, 137.35, 8, -1.45, 2000, 2000, 1470, 15807.50, 12230.00, 11743.75, 12550.00
1460, 1, 41.494350, -86.323174, 137.05, 137.51, 8, -1.25, 2000, 2000, 1475, 15673.75, 12353.75, 11738.75, 12583.75
1461, 1, 41.494347, -86.323166, 134.79, 137.67, 8, -1.70, 2000, 2000, 1466, 15741.25, 12236.25, 11730.00, 12498.75
1462, 1, 41.494341, -86.323166, 137.35, 137.39, 8, -1.81, 2000, 2000, 1463, 16640.00, 12333.75, 11730.00, 12460.00
1463, 1, 41.494337, -86.323158, 137.67, 137.55, 8, -1.94, 2000, 2000, 1461, 16045.00, 12242.50, 11740.00, 12551.25
1464, 1, 41.494331, -86.323151, 139.73, 137.62, 8, -1.72, 2000, 2000, 1465, 15506.25, 12211.25, 11733.75, 12467.50
1465, 1, 41.494328, -86.323151, 137.67, 137.43, 8, -2.08, 2000, 2000, 1458, 15400.00, 12218.75, 11731.25, 12518.75
1466, 1, 41.494322, -86.323143, 141.33, 137.49, 8, -1.66, 2000, 2000, 1466, 15112.50, 12275.00, 11733.75, 12563.75
1468, 1, 41.494318, -86.323135, 138.59, 137.66, 8, -1.33, 2000, 2000, 1473, 15722.50, 12286.25, 11727.50, 12483.75
1469, 1, 41.494314, -86.323128, 136.76, 137.84, 8, -1.05, 2000, 2000, 1479, 16250.00, 12330.00, 11727.50, 12545.00
1470, 1, 41.494308, -86.323128, 135.84, 137.54, 8, -2.57, 2000, 2000, 1448, 15751.25, 12262.50, 11730.00, 12508.75
1471, 1, 41.494305, -86.323120, 137.36, 137.71, 8, -1.72, 2000, 2000, 1465, 16376.25, 12291.25, 11720.00, 12478.75
1472, 1, 41.494299, -86.323112, 136.09, 137.79, 8, -1.64, 2000, 2000, 1467, 15365.00, 12242.50, 11730.00, 12517.50
1473, 1, 41.494289, -86.323105, 132.80, 137.66, 8, -2.17, 2000, 2000, 1456, 15850.00, 12306.25, 11718.75, 12600.00
1474, 1, 41.494286, -86.323097, 136.45, 137.84, 8, -1.53, 2000, 2000, 1469, 15900.00, 12273.75, 11725.00, 12545.00
1475, 1, 41.494282, -86.323090, 133.31, 138.03, 8, 0.19, 2000, 2000, 1503, 15782.50, 12281.25, 11728.75, 12531.25
1476, 1, 41.494276, -86.323090, 136.46, 137.71, 8, -0.97, 2000, 2000, 1480, 15485.00, 12190.00, 11721.25, 12563.75
1477, 1, 41.494272, -86.323082, 135.18, 137.90, 8, -0.82, 2000, 2000, 1483, 16056.25, 12353.75, 11723.75, 12576.25
1478, 1, 41.494268, -86.323074, 135.52, 138.09, 8, 0.27, 2000, 2000, 1505, 16187.50, 12246.25, 11736.25, 12533.75
1479, 1, 41.494265, -86.323067, 134.79, 138.28, 8, 0.55, 2000, 2000, 1510, 15378.75, 12303.75, 11746.25, 12563.75
1480, 1, 41.494259, -86.323067, 137.06, 137.96, 8, -0.76, 2000, 2000, 1484, 15411.25, 12280.00, 11738.75, 12565.00
1481, 1, 41.494255, -86.323059, 139.54, 138.16, 8, -0.80, 2000, 2000, 1483, 15380.00, 12278.75, 11725.00, 12446.25
1482, 1, 41.494251, -86.323051, 138.93, 138.36, 8, -1.36, 2000, 2000, 1472, 15282.50, 12357.50, 11731.25, 12532.50
1484, 1, 41.494246, -86.323051, 136.19, 138.02, 8, -1.73, 2000, 2000, 1465, 15617.50, 12385.00, 11716.25, 12567.50
1485, 1, 41.494240, -86.323044, 137.07, 138.11, 8, -2.49, 2000, 2000, 1450, 16210.00, 12340.00, 11713.75, 12478.75
1486, 1, 41.494236, -86.323036, 139.17, 138.32, 8, -1.14, 2000, 2000, 1477, 15722.50, 12331.25, 11728.75, 12608.75
1487, 1, 41.494230, -86.323029, 140.11, 138.42, 8, -1.87, 2000, 2000, 1462, 15846.25, 12270.00, 11727.50, 12471.25
1488, 1, 41.494223, -86.323021, 140.40, 138.40, 8, -2.79, 2000, 2000, 1444, 15233.75, 12243.75, 11706.25, 12481.25
1489, 1, 41.494217, -86.323013, 141.04, 138.50, 8, -2.71, 2000, 2000, 1445, 15555.00, 12326.25, 11715.00, 12520.00
1490, 1, 41.494213, -86.323013, 139.84, 138.26, 8, -3.19, 2000, 2000, 1436, 16015.00, 12253.75, 11722.50, 12500.00
1491, 1, 41.494209, -86.323006, 142.22, 138.48, 8, -3.34, 2000, 2000, 1433, 15891.25, 12325.00, 11732.50, 12537.50
1492, 1, 41.494204, -86.322998, 140.09, 138.58, 8, -3.11, 2000, 2000, 1437, 15807.50, 12335.00, 11716.25, 12555.00
1493, 1, 41.494200, -86.322998, 139.50, 138.34, 8, -3.50, 2000, 2000, 1429, 16375.00, 12255.00, 11721.25, 12516.25
1494, 1, 41.494194, -86.322990, 139.48, 138.44, 8, -3.11, 2000, 2000, 1437, 16365.00, 12347.50, 11733.75, 12580.00
1495, 1, 41.494190, -86.322983, 138.56, 138.68, 8, -2.67, 2000, 2000, 1446, 16202.50, 12265.00, 11718.75, 12428.75
1496, 1, 41.494184, -86.322983, 139.52, 138.30, 8, -3.25, 2000, 2000, 1434, 15073.75, 12206.25, 11723.75, 12553.75
1498, 1, 41.494179, -86.322975, 138.26, 138.40, 8, -2.45, 2000, 2000, 1451, 15676.25, 12248.75, 11730.00, 12537.50
1499, 1, 41.494175, -86.322968, 138.26, 138.65, 8, -2.28, 2000, 2000, 1454, 15556.25, 12200.00, 11727.50, 12451.25
1500, 1, 41.494169, -86.322968, 139.75, 138.25, 8, -2.96, 2000, 2000, 1440, 16590.00, 12310.00, 11722.50, 12535.00
1501, 1, 41.494165, -86.322960, 139.80, 138.50, 8, -3.05, 2000, 2000, 1439, 15812.50, 12318.75, 11730.00, 12497.50
1502, 1, 41.494156, -86.322952, 141.04, 138.34, 8, -2.52, 2000, 2000, 1449, 16447.50, 12336.25, 11745.00, 12556.25
1503, 1, 41.494152, -86.322945, 140.40, 138.59, 8, -2.35, 2000, 2000, 1452, 15508.75, 12332.50, 11730.00, 12543.75
1504, 1, 41.494146, -86.322937, 138.91, 138.72, 8, -2.61, 2000, 2000, 1447, 15412.50, 12275.00, 11735.00, 12511.25
1505, 1, 41.494141, -86.322937, 140.06, 138.29, 8, -2.81, 2000, 2000, 1443, 15496.25, 12251.25, 11728.75, 12566.25
1506, 1, 41.494135, -86.322929, 139.17, 138.41, 8, -2.93, 2000, 2000, 1441, 14931.25, 12285.00, 11735.00, 12553.75
1507, 1, 41.494131, -86.322922, 137.06, 138.68, 8, -2.40, 2000, 2000, 1452, 15871.25, 12256.25, 11723.75, 12508.75
1508, 1, 41.494125, -86.322922, 139.14, 138.24, 8, -2.89, 2000, 2000, 1442, 15692.50, 12216.25, 11727.50, 12570.00
1509, 1, 41.494120, -86.322914, 137.98, 138.36, 8, -3.14, 2000, 2000, 1437, 15643.75, 12296.25, 11738.75, 12531.25
1510, 1, 41.494116, -86.322906, 138.61, 138.65, 8, -2.24, 2000, 2000, 1455, 15190.00, 12260.00, 11731.25, 12550.00
1511, 1, 41.494110, -86.322899, 137.98, 138.78, 8, -2.18, 2000, 2000, 1456, 15945.00, 12335.00, 11733.75, 12543.75
1512, 1, 41.494106, -86.322899, 140.06, 138.47, 8, -2.68, 2000, 2000, 1446, 15307.50, 12253.75, 11735.00, 12493.75
1514, 1, 41.494102, -86.322891, 139.21, 138.76, 8, -2.08, 2000, 2000, 1458, 15278.75, 12272.50, 11736.25, 12555.00
1515, 1, 41.494097, -86.322884, 140.14, 138.91, 8, -2.79, 2000, 2000, 1444, 15910.00, 12247.50, 11727.50, 12533.75
1516, 1, 41.494093, -86.322884, 139.73, 138.58, 8, -2.12, 2000, 2000, 1457, 16572.50, 12332.50, 11746.25, 12540.00
1517, 1, 41.494083, -86.322868, 137.98, 139.05, 8, -2.66, 2000, 2000, 1446, 16185.00, 12290.00, 11733.75, 12530.00
1518, 1, 41.494078, -86.322868, 137.67, 138.54, 8, -2.58, 2000, 2000, 1448, 15963.75, 12292.50, 11731.25, 12522.50
1519, 1, 41.494072, -86.322861, 137.67, 138.69, 8, -2.36, 2000, 2000, 1452, 16072.50, 12282.50, 11738.75, 12536.25
1520, 1, 41.494068, -86.322853, 135.18, 139.02, 8, -2.14, 2000, 2000, 1457, 16215.00, 12338.75, 11732.50, 12486.25
1521, 1, 41.494062, -86.322853, 139.17, 138.49, 8, -1.94, 2000, 2000, 1461, 16200.00, 12290.00, 11731.25, 12522.50
1522, 1, 41.494059, -86.322845, 136.73, 138.83, 8, -1.15, 2000, 2000, 1477, 15446.25, 12327.50, 11732.50, 12555.00
1523, 1, 41.494055, -86.322838, 136.12, 139.18, 8, -1.05, 2000, 2000, 1478, 15753.75, 12226.25, 11746.25, 12486.25
1524, 1, 41.494051, -86.322838, 140.09, 138.81, 8, -0.87, 2000, 2000, 1482, 16067.50, 12235.00, 11735.00, 12541.25
1525, 1, 41.494045, -86.322830, 136.14, 138.98, 8, -0.56, 2000, 2000, 1488, 16405.00, 12332.50, 11737.50, 12527.50
1526, 1, 41.494041, -86.322823, 138.58, 139.35, 8, -1.22, 2000, 2000, 1475, 15803.75, 12230.00, 11733.75, 12492.50
1527, 1, 41.494036, -86.322823, 137.36, 138.77, 8, -1.60, 2000, 2000, 1467, 16191.25, 12293.75, 11743.75, 12511.25
1529, 1, 41.494032, -86.322815, 137.67, 139.15, 8, -2.03, 2000, 2000, 1459, 15481.25, 12351.25, 11740.00, 12533.75
1530, 1, 41.494026, -86.322807, 137.67, 139.34, 8, -0.48, 2000, 2000, 1490, 15838.75, 12226.25, 11728.75, 12550.00
1531, 1, 41.494022, -86.322800, 137.67, 139.75, 8, -0.20, 2000, 2000, 1496, 16288.75, 12322.50, 11732.50, 12527.50
1532, 1, 41.494011, -86.322792, 135.88, 139.33, 8, -0.68, 2000, 2000, 1486, 15406.25, 12245.00, 11725.00, 12496.25
1533, 1, 41.494007, -86.322784, 137.67, 139.77, 8, -1.11, 2000, 2000, 1477, 15277.50, 12287.50, 11726.25, 12560.00
1534, 1, 41.494003, -86.322777, 138.59, 140.22, 8, -0.57, 2000, 2000, 1488, 15717.50, 12280.00, 11733.75, 12590.00
1535, 1, 41.493998, -86.322777, 139.84, 139.55, 8, -0.28, 2000, 2000, 1494, 16005.00, 12238.75, 11740.00, 12522.50
1536, 1, 41.493992, -86.322769, 140.69, 139.78, 8, -1.81, 2000, 2000, 1463, 16071.25, 12241.25, 11736.25, 12476.25
1537, 1, 41.493988, -86.322762, 142.71, 140.27, 8, -1.69, 2000, 2000, 1466, 15918.75, 12272.50, 11728.75, 12580.00
1538, 1, 41.493982, -86.322762, 140.91, 139.55, 8, -3.07, 2000, 2000, 1438, 15826.25, 12332.50, 11730.00, 12511.25
1539, 1, 41.493977, -86.322754, 142.93, 139.80, 8, -3.14, 2000, 2000, 1437, 15221.25, 12223.75, 11727.50, 12476.25
1540, 1, 41.493973, -86.322746, 140.19, 140.32, 8, -3.62, 2000, 2000, 1427, 15347.50, 12311.25, 11723.75, 12522.50
1541, 1, 41.493967, -86.322746, 142.93, 139.55, 8, -4.49, 2000, 2000, 1410, 15891.25, 12391.25, 11722.50, 12478.75
1542, 1, 41.493961, -86.322739, 141.89, 139.82, 8, -4.69, 2000, 2000, 1406, 15907.50, 12287.50, 11720.00, 12507.50
1543, 1, 41.493956, -86.322731, 143.55, 140.11, 8, -5.07, 2000, 2000, 1398, 16277.50, 12271.25, 11722.50, 12483.75
1545, 1, 41.493950, -86.322731, 140.66, 139.26, 8, -5.52, 2000, 2000, 1389, 15625.00, 12228.75, 11727.50, 12482.50
1546, 1, 41.493944, -86.322723, 143.09, 139.55, 8, -6.19, 2000, 2000, 1376, 16532.50, 12331.25, 11740.00, 12435.00
1547, 1, 41.493940, -86.322723, 144.29, 138.95, 8, -5.71, 2000, 2000, 1385, 16297.50, 12176.25, 11736.25, 12471.25
1548, 1, 41.493937, -86.322716, 143.27, 139.55, 8, -5.19, 2000, 2000, 1396, 16858.75, 12195.00, 11743.75, 12467.50
1549, 1, 41.493931, -86.322708, 139.48, 139.87, 8, -3.16, 2000, 2000, 1436, 16412.50, 12226.25, 11735.00, 12493.75
1550, 1, 41.493927, -86.322708, 136.14, 139.22, 8, 0.16, 2000, 2000, 1503, 16692.50, 12243.75, 11743.75, 12456.25
1551, 1, 41.493925, -86.322708, 133.41, 138.89, 8, 1.04, 2000, 2000, 1520, 16591.25, 12218.75, 11755.00, 12407.50
1552, 1, 41.493921, -86.322701, 129.35, 139.55, 8, 3.71, 2000, 2000, 1574, 16403.75, 12180.00, 11752.50, 12512.50
1553, 1, 41.493919, -86.322701, 126.11, 139.21, 8, 6.60, 2000, 2000, 1631, 16162.50, 12143.75, 11778.75, 12445.00
1554, 1, 41.493916, -86.322693, 126.46, 139.90, 8, 10.06, 2000, 2000, 1701, 16925.00, 12187.50, 11780.00, 12430.00
1555, 1, 41.493914, -86.322693, 125.98, 139.55, 8, 9.51, 2000, 2000, 1690, 16263.75, 12213.75, 11771.25, 12505.00
1556, 1, 41.493912, -86.322693, 125.15, 139.19, 8, 11.41, 2000, 2000, 1728, 16950.00, 12217.50, 11765.00, 12383.75
1557, 1, 41.493910, -86.322693, 124.93, 138.83, 8, 11.99, 2000, 2000, 1739, 17161.25, 12120.00, 11781.25, 12401.25
1558, 1, 41.493910, -86.322685, 121.70, 140.28, 8, 13.80, 2000, 2000, 1776, 16988.75, 12246.25, 11762.50, 12485.00
1559, 1, 41.493908, -86.322685, 124.65, 139.92, 8, 15.12, 2000, 2000, 1802, 16881.25, 12048.75, 11773.75, 12361.25
1561, 1, 41.493906, -86.322685, 122.12, 139.55, 8, 15.89, 2000, 2000, 1817, 16850.00, 12151.25, 11771.25, 12395.00
1562, 1, 41.493906, -86.322678, 121.62, 141.07, 8, 17.45, 2000, 2000, 1849, 17343.75, 12170.00, 11788.75, 12405.00
1563, 1, 41.493904, -86.322678, 122.50, 140.70, 8, 17.42, 2000, 2000, 1848, 10558.75, 12948.75, 11755.00, 13142.50
1564, 1, 41.493904, -86.322678, 123.31, 140.70, 8, 17.91, 2000, 2000, 1858, 17958.75, 12057.50, 11762.50, 12253.75
1565, 1, 41.493904, -86.322678, 123.76, 140.70, 8, 17.40, 2000, 2000, 1847, 16098.75, 12142.50, 11783.75, 12416.25
1566, 1, 41.493904, -86.322670, 124.79, 142.29, 8, 17.84, 2000, 2000, 1856, 17087.50, 12151.25, 11770.00, 12516.25
1567, 1, 41.493904, -86.322670, 122.71, 142.29, 8, 20.29, 2000, 2000, 1905, 16492.50, 12150.00, 11770.00, 12448.75
1568, 1, 41.493902, -86.322670, 126.46, 141.92, 8, 21.38, 2000, 2000, 1927, 16747.50, 12185.00, 11780.00, 12428.75
1569, 1, 41.493902, -86.322670, 123.39, 141.92, 8, 23.20, 2000, 2000, 1964, 16266.25, 12150.00, 11787.50, 12423.75
1570, 1, 41.493902, -86.322670, 121.74, 141.92, 8, 24.31, 2000, 2000, 1986, 16622.50, 12231.25, 11780.00, 12375.00
1571, 1, 41.493902, -86.322670, 120.16, 141.92, 8, 26.96, 2000, 2000, 2039, 16180.00, 12067.50, 11778.75, 12396.25
1572, 1, 41.493902, -86.322670, 120.56, 141.92, 8, 27.42, 2000, 2000, 2048, 15851.25, 12197.50, 11760.00, 12455.00
